,id,name,popularity,track_number,uri,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artists,album,release_date
139,2Au8e2PqCSiCo1BC1AdEeZ,Don't You Mess With Me,33,2,spotify:track:2Au8e2PqCSiCo1BC1AdEeZ,0.73,0.87,-6.506,0.0641,0.0775,8.86E-05,0.319,0.904,144.993,"Anirudh Ravichander, Shruti Haasan, Shakthisree Gopalan",Vedalam (Original Motion Picture Soundtrack),10/16/2015
306,3Y7Dt0uszkNBMBTdxyckaV,Haali Haali,34,2,spotify:track:3Y7Dt0uszkNBMBTdxyckaV,0.798,0.806,-5.002,0.067,0.121,1.56E-06,0.0663,0.805,102.968,"Brijesh Tripati Sandilya, Harini, Sunitha",Spyder (Telugu),9/9/2017
383,0zDmCKN7OlRmNmeiiJAyOR,High on Love,36,2,spotify:track:0zDmCKN7OlRmNmeiiJAyOR,0.625,0.78,-5.442,0.04,0.179,2.70E-06,0.114,0.615,149.978,Sid Sriram,Pyaar Prema Kaadhal (Original Motion Picture Soundtrack),2/13/2018
435,3g2zJRXASsSLUNM2sMbCcW,Jagada Jagada,37,2,spotify:track:3g2zJRXASsSLUNM2sMbCcW,0.932,0.865,-3.127,0.121,0.699,0.0115,0.327,0.924,123.736,S. P. Balasubrahmanyam,Geetanjali,5/10/1989
2,37qEgpLxOJN2jpxo2yEl64,Sundari,39,2,spotify:track:37qEgpLxOJN2jpxo2yEl64,0.866,0.86,-3.662,0.0552,0.185,8.57E-05,0.0629,0.899,101.982,Jaspreet Jasz,Khaidi No 150,1/5/2017
420,0Cg1ZVB80D5uDcTqJxQdxB,Thuhi Hai Thuhi,39,2,spotify:track:0Cg1ZVB80D5uDcTqJxQdxB,0.791,0.676,-7.268,0.0393,0.358,0.000152,0.267,0.595,105.042,"Anup Rubens, Smitha Belluri",Heart Attack,9/1/2014
323,05j8OBtR02Y6w0DUY5sbTT,Don Bosco,41,2,spotify:track:05j8OBtR02Y6w0DUY5sbTT,0.743,0.977,-4.39,0.071,0.0537,0.00261,0.302,0.551,105.039,"Sri Krishna, Jaspreet Jasz, Hari Teja, Manisha Eerabathini, Ramya Behra",Amar Akbar Antony,11/12/2018
372,1nBbMLTnf3bSyKrGVMoFxk,Hello Hello,41,2,spotify:track:1nBbMLTnf3bSyKrGVMoFxk,0.868,0.783,-5.136,0.0326,0.261,1.40E-06,0.0923,0.699,119.998,"Karthik, Chinmayi",Bhale Bhale Magadivoi,8/15/2015
137,3vaYzaOkZuxG7R4J3jkwr6,Yemma Yea Alagamma,43,2,spotify:track:3vaYzaOkZuxG7R4J3jkwr6,0.64,0.639,-5.904,0.0459,0.337,1.60E-06,0.124,0.607,82.062,"Bombay Jayashri, Haricharan",Vanamagan (Original Motion Picture Soundtrack),4/22/2017
177,1tpSHNJZjyudKu3kK4wNJo,Pilla Nuvvu Leni Jeevitham,43,2,spotify:track:1tpSHNJZjyudKu3kK4wNJo,0.812,0.709,-7.857,0.0677,0.195,0,0.0993,0.908,91.928,"Anudeep Dev, Rahul",Pilla Nuvvu Leni Jeevitham,10/25/2014
466,6OKfxoZ4qW4ZHJs0RglVRr,Aww Tuzo,43,2,spotify:track:6OKfxoZ4qW4ZHJs0RglVRr,0.595,0.791,-5.068,0.189,0.283,0.186,0.0948,0.859,103.445,Neha Bhasin,No 1 Nenokkadine,8/1/2014
488,0gByuuGKyyaa4lisPUSP54,Bhoom Shakenaka,45,2,spotify:track:0gByuuGKyyaa4lisPUSP54,0.827,0.712,-6.325,0.0805,0.212,6.39E-06,0.0805,0.766,99.948,"Mani Sharma, Ranjith Govind, Sravana Bhargavi",Khaaleja (Original Motion Picture Soundtrack),9/24/2010
468,14I31bbtEZVADFi1uCcxcu,Akasam Ammayaithe,46,2,spotify:track:14I31bbtEZVADFi1uCcxcu,0.796,0.9,-3.077,0.0524,0.4,1.43E-05,0.212,0.962,115.976,"Shankar Mahadevan, Gopika Poornima",Gabbar Singh,4/15/2012
363,2BB7wu5jJxxAEH9DKC5Mm4,En Idhayam,47,2,spotify:track:2BB7wu5jJxxAEH9DKC5Mm4,0.691,0.687,-3.963,0.0655,0.378,0.00547,0.15,0.882,89.899,"Devi Sri Prasad, Suchitra, Tippu",Singam (Original Motion Picture Soundtrack),5/3/2010
199,67Ws2eKhfhzdAv12gRLqo5,"Ye Chota Nuvvunna (feat. Tulsi Kumar, Haricharan Seshadri)",48,2,spotify:track:67Ws2eKhfhzdAv12gRLqo5,0.725,0.675,-6.225,0.0444,0.116,4.39E-05,0.099,0.641,92.017,"Guru Randhawa, Tulsi Kumar, Haricharan",Saaho,8/28/2019
193,2LFI7beuuO3cZUls7QWarg,Neenaade Naa,50,2,spotify:track:2LFI7beuuO3cZUls7QWarg,0.451,0.54,-9.268,0.0392,0.826,1.15E-06,0.156,0.458,186.07,"Thaman S, Armaan Malik, Shreya Ghoshal",Yuvarathnaa (Kannada) (Original Motion Picture Soundtrack),8/4/2021
377,2RB0HGpFZ3ScPEqC7uCqr3,Hoyna,51,2,spotify:track:2RB0HGpFZ3ScPEqC7uCqr3,0.869,0.468,-10.478,0.0646,0.323,0.00102,0.203,0.926,127.966,"Karthik, K. S. Chithra",Aata,4/26/2007
429,3dgyYMieHT1BDCnEwzQPp1,Jaamurathiri,51,2,spotify:track:3dgyYMieHT1BDCnEwzQPp1,0.695,0.253,-14.695,0.208,0.753,0.00483,0.439,0.487,158.438,"S. P. Balasubrahmanyam, K. S. Chithra",Kshana Kshanam,8/1/2014
473,1VDDoa82Oktn7FDPKBcsw8,O Madhu,51,2,spotify:track:1VDDoa82Oktn7FDPKBcsw8,0.836,0.647,-4.24,0.0553,0.489,0.123,0.164,0.963,94.984,Adnan Sami,Julai,6/9/2012
1,2FPYJZygSLhD9RdPvEnBha,Nee Choopule,52,2,spotify:track:2FPYJZygSLhD9RdPvEnBha,0.573,0.35,-8.126,0.026,0.262,1.75E-05,0.0976,0.0386,90.925,"Haricharan, K. S. Chithra",Endukante Premanta,4/29/2012
364,5APtMcc2hQv61LqoOrMv0O,Yeno Yeno Panithuli,52,2,spotify:track:5APtMcc2hQv61LqoOrMv0O,0.898,0.517,-10.897,0.0375,0.17,0.00549,0.0695,0.786,106.996,"Harris Jayaraj, Shail Hada, Sudha Ragunathan, Andrea Jeremiah",Aadhavan (Original Motion Picture Soundtrack),8/9/2009
339,3Mfoxtd3ZvpIZHy1WnEF77,Dole Dole,53,2,spotify:track:3Mfoxtd3ZvpIZHy1WnEF77,0.665,0.859,-4.466,0.167,0.12,1.16E-05,0.474,0.791,167.954,"Ranjith Govind, Suchitra",Pokiri,4/8/2006
351,4YpxBrMONvVqbmXmYI2P5M,Meghaalu Lekunna,53,2,spotify:track:4YpxBrMONvVqbmXmYI2P5M,0.736,0.65,-5.958,0.0318,0.274,1.52E-06,0.179,0.608,134.859,Yazin Nizar,Kumari 21 F,10/31/2015
282,5ich0wSxDxMryEjwZo6XzG,Mazhai Vara Pogudhae,54,2,spotify:track:5ich0wSxDxMryEjwZo6XzG,0.835,0.739,-5.832,0.0448,0.164,0,0.0812,0.675,111.986,"Harris Jayaraj, Karthik, Emcee Jesz",Yennai Arindhaal (Original Motion Picture Soundtrack),1/4/2015
287,2cbRVHdH6ab9sPsnQjFRx6,Poongatre Poongatre,54,2,spotify:track:2cbRVHdH6ab9sPsnQjFRx6,0.825,0.669,-9.117,0.0475,0.0761,0.169,0.329,0.767,119.993,"Yuvan Shankar Raja, Benny Dayal",Paiya (Original Motion Picture Soundtrack),11/22/2010
415,1M2x5Qu14L6B3rHHq37EiN,Ennai Konjum,54,2,spotify:track:1M2x5Qu14L6B3rHHq37EiN,0.843,0.726,-5.966,0.0345,0.128,1.71E-05,0.177,0.837,113.997,"Tippu, Salinisingh, Timmy",Kaakha Kaakha (Original Motion Picture Soundtrack),9/27/2003
496,3YB09zhSWO8mmESr8NUV0n,Manassa,54,2,spotify:track:3YB09zhSWO8mmESr8NUV0n,0.863,0.625,-6.901,0.0417,0.328,4.93E-06,0.0831,0.938,100.012,"Haricharan, Sadhana Sargam",Munna,5/7/2007
579,7I2iaEOGWSfMOaTk8z4ZtD,Boomi Enna Suthudhe,55,2,spotify:track:7I2iaEOGWSfMOaTk8z4ZtD,0.347,0.584,-6.279,0.0495,0.415,0,0.145,0.777,79.813,Anirudh Ravichander,Ethir Neechal (Original Motion Picture Soundtrack),12/15/2012
149,2109dBho14Lqh2wr8goqAP,Enna Solla - The New Life of Tamizh,56,2,spotify:track:2109dBho14Lqh2wr8goqAP,0.621,0.515,-9.019,0.0453,0.616,0.000137,0.11,0.657,109.891,"Anirudh Ravichander, Shweta Mohan",Thangamagan (Original Motion Picture Soundtrack),11/27/2015
256,6bUHZRZ4YpVxB1RWrPH5dh,Nenjame,56,2,spotify:track:6bUHZRZ4YpVxB1RWrPH5dh,0.606,0.647,-9.098,0.0672,0.261,5.43E-05,0.4,0.124,139.991,Anirudh Ravichander,Doctor (Original Motion Picture Soundtrack),10/5/2021
412,1wbxjQnN7MTk8MKt3SumyY,Taare Ginn,56,2,spotify:track:1wbxjQnN7MTk8MKt3SumyY,0.365,0.402,-11.946,0.0493,0.774,0.000732,0.0869,0.358,131.815,"A.R. Rahman, Mohit Chauhan, Shreya Ghoshal",Dil Bechara (Original Motion Picture Soundtrack),7/10/2020
585,7xV3MCJ6YI3K4I6Jt1a9H7,Osaka Osaka,56,2,spotify:track:7xV3MCJ6YI3K4I6Jt1a9H7,0.283,0.613,-7.702,0.0581,0.471,0,0.104,0.386,78.154,"Anirudh Ravichander, Pragathi",Vanakkam Chennai (Original Motion Picture Soundtrack),7/31/2013
135,6LtQGnMSsQ859t930Anbyk,Senthoora,57,2,spotify:track:6LtQGnMSsQ859t930Anbyk,0.427,0.646,-1.708,0.03,0.163,0,0.301,0.543,159.998,"D. Imman, Luksimi Sivaneswaralingam",Bogan (Original Motion Picture Soundtrack),12/3/2016
291,3V3QbgrOZKtFv5MXzAAdZr,Locha-E-Ulfat,58,2,spotify:track:3V3QbgrOZKtFv5MXzAAdZr,0.705,0.74,-5.82,0.0505,0.0365,0,0.487,0.928,106.953,Benny Dayal,2 States,3/14/2014
293,0hgTkEDY9oIG5DPKN39KHP,Ude Dil Befikre,60,2,spotify:track:0hgTkEDY9oIG5DPKN39KHP,0.704,0.952,-2.331,0.0333,0.0408,0,0.335,0.902,106.99,"Vishal-Shekhar, Benny Dayal, Jaideep Sahni",Befikre,12/1/2016
437,57zEYntUat0ofbFpoicN26,Uppenantha,60,2,spotify:track:57zEYntUat0ofbFpoicN26,0.677,0.792,-2.612,0.133,0.185,2.49E-05,0.28,0.849,171.956,"Devi Sri Prasad, KK",Aarya - 2 (Original Motion Picture Soundtrack),10/30/2009
228,2r32XiAWtZbT3eLUvf4pag,Jee Le Zaraa,61,2,spotify:track:2r32XiAWtZbT3eLUvf4pag,0.584,0.698,-6.61,0.0376,0.447,0,0.0699,0.436,79.993,Vishal Dadlani,Talaash,10/18/2012
232,4x723mcckl6ToQHuXPhrIX,Toota Jo Kabhi Tara,62,2,spotify:track:4x723mcckl6ToQHuXPhrIX,0.443,0.674,-6.302,0.0358,0.424,3.15E-05,0.121,0.219,139.906,"Atif Aslam, Sumedha Karmahe",A Flying Jatt,8/4/2016
285,4nSwWiwtieiNmRAjy9fEXN,Kannala Kannala - The Melting Point of Love,63,2,spotify:track:4nSwWiwtieiNmRAjy9fEXN,0.593,0.776,-4.343,0.0325,0.216,2.94E-05,0.329,0.634,81.992,"Hiphop Tamizha, Kaushik Krish, Padmalatha",Thani Oruvan (Original Motion Picture Soundtrack),7/22/2015
292,7DonyrUlcVcrtk28mqvWNL,Bang Bang,64,2,spotify:track:7DonyrUlcVcrtk28mqvWNL,0.705,0.678,-8.644,0.0415,0.0483,7.01E-05,0.496,0.691,120.042,"Benny Dayal, Neeti Mohan",Bang Bang (Original Motion Picture Soundtrack),9/15/2014
231,4brSaQIT3bnnE41D042fgL,Tu Hai Ki Nahi,66,2,spotify:track:4brSaQIT3bnnE41D042fgL,0.535,0.754,-4.77,0.0562,0.458,1.60E-06,0.302,0.435,143.862,Ankit Tiwari,Roy,1/9/2015
344,3ewpBHToQVjCv2q7SnmsFd,Hatha,20,3,spotify:track:3ewpBHToQVjCv2q7SnmsFd,0.627,0.783,-9.383,0.0444,0.0593,0.0489,0.487,0.413,119.972,Lalith Chilukuri,Goodachari,7/23/2018
428,4gWJC4FcE32gKWIQwsIFMr,Jumbaye,27,3,spotify:track:4gWJC4FcE32gKWIQwsIFMr,0.76,0.48,-12.227,0.144,0.757,0,0.0817,0.355,112.206,"Mano, K. S. Chithra",Kshana Kshanam,8/1/2014
419,7jbgGWtejoVBU9pCzYUMK8,Ra Ra Vasthava,31,3,spotify:track:7jbgGWtejoVBU9pCzYUMK8,0.747,0.613,-5.902,0.325,0.602,3.75E-06,0.0905,0.806,167.942,"Chaitra, Santosh",Heart Attack,9/1/2014
269,4cQ1djodOciziIoME8Yo9e,O Lailaa,32,3,spotify:track:4cQ1djodOciziIoME8Yo9e,0.641,0.954,-5.888,0.214,0.271,0,0.0595,0.726,134.941,"Rahul, Chours",Ramayya Vasthavayya,9/21/2013
192,1wbFDTmeDnAisviEoxLTOw,Oorigobba Raaja,33,3,spotify:track:1wbFDTmeDnAisviEoxLTOw,0.803,0.742,-5.721,0.0602,0.221,5.92E-06,0.068,0.661,127.938,"Thaman S, Puneeth Rajkumar, Ramya Behra",Yuvarathnaa (Kannada) (Original Motion Picture Soundtrack),8/4/2021
350,5H1fqGHrjR78hQKw3iPjp2,Love Cheyyaala Oddhaa,38,3,spotify:track:5H1fqGHrjR78hQKw3iPjp2,0.862,0.731,-4.683,0.0951,0.215,0.000672,0.0919,0.905,138.075,Narendra,Kumari 21 F,10/31/2015
178,0AEoopl9xD5DDfs0R3Aqqs,Pilla Chao,43,3,spotify:track:0AEoopl9xD5DDfs0R3Aqqs,0.74,0.901,-8.323,0.041,0.525,0.141,0.382,0.894,131.07,Rahul Nambiar,Businessman,12/22/2011
311,3CW0qWSqqqDvQWritNm7bC,Avunu Nijam,44,3,spotify:track:3CW0qWSqqqDvQWritNm7bC,0.845,0.721,-6.817,0.0599,0.0319,0.00103,0.301,0.583,115.013,"KK, Sunitha",Athadu,10/10/2005
3,008lRa3qOTxsZE3UeKW8yp,You & Me,46,3,spotify:track:008lRa3qOTxsZE3UeKW8yp,0.84,0.715,-4.307,0.0836,0.2,0.0145,0.103,0.736,118.988,"Hariharan, Shreya Ghoshal",Khaidi No 150,1/5/2017
10,2ZsCyXSXq6MzF8ErgKsY52,Manasulone Nilichipoke,46,3,spotify:track:2ZsCyXSXq6MzF8ErgKsY52,0.683,0.508,-9.986,0.0465,0.803,0.00228,0.13,0.608,134.928,Chinmayi,Varudu Kaavalenu,10/25/2021
467,2O0gfUalCw8AM1KE3Tru2e,O Sayonara,47,3,spotify:track:2O0gfUalCw8AM1KE3Tru2e,0.601,0.906,-3.173,0.0389,0.0166,0.0178,0.121,0.898,150.001,"Sooraj Santhosh, M. M. Manasi",No 1 Nenokkadine,8/1/2014
181,1LlFJKCWj1G9mK0lBiYLk2,Ladio,48,3,spotify:track:1LlFJKCWj1G9mK0lBiYLk2,0.547,0.877,-5.306,0.0406,0.00218,0.0233,0.336,0.55,134.916,"A.R. Rahman, Nikhita Gandhi",I (Original Motion Picture Soundtrack),9/18/2014
20,4SwrKUWClv1t4HqK5SeMCo,Bhavani Theme - Background Score,51,3,spotify:track:4SwrKUWClv1t4HqK5SeMCo,0.511,0.817,-8.687,0.0303,0.0856,0.889,0.282,0.198,97.026,Anirudh Ravichander,Master (Original Background Score),2/8/2021
338,6E2MIXNryG2WcVb9sh1I8L,Gala Gala Paruthunna,51,3,spotify:track:6E2MIXNryG2WcVb9sh1I8L,0.697,0.756,-5.02,0.089,0.52,9.18E-06,0.123,0.586,101.021,Nihal,Pokiri,4/8/2006
223,6SRzIqukq69xlvVoTSmrW5,So Baby,52,3,spotify:track:6SRzIqukq69xlvVoTSmrW5,0.624,0.868,-7.103,0.206,0.105,4.72E-05,0.12,0.563,133.125,"Anirudh Ravichander, Ananthakrrishnan",Doctor (Original Motion Picture Soundtrack),10/5/2021
283,78PoXHAbXHvOx0HMaa1a8z,I Wanna Fly,52,3,spotify:track:78PoXHAbXHvOx0HMaa1a8z,0.648,0.911,-2.93,0.0486,0.107,0,0.176,0.526,91.983,"L. V. Revanth, Sanjith Hegde, Hiphop Tamizha",Krishnarjuna Yudham,3/26/2018
175,3LYt0b1ljHUYoG5YL2WwWP,Ye Chilipi,53,3,spotify:track:3LYt0b1ljHUYoG5YL2WwWP,0.638,0.655,-7.338,0.0291,0.0181,0,0.422,0.497,109.973,Srinivas,Gharshana-New,6/19/2004
284,2M8ic65G0VLkS6nEY53Uex,Kadhal Cricket - Love (Not Out),53,3,spotify:track:2M8ic65G0VLkS6nEY53Uex,0.624,0.764,-3.724,0.0577,0.232,0.00055,0.131,0.961,190.089,"Hiphop Tamizha, Kharesma Ravichandran",Thani Oruvan (Original Motion Picture Soundtrack),7/22/2015
477,1TbAX8IybA1SCy4z4rNTpn,Nee Kallalona,53,3,spotify:track:1TbAX8IybA1SCy4z4rNTpn,0.668,0.872,-5.654,0.0992,0.285,0.0621,0.0875,0.83,131.998,Hemachandra Vedala,Jai Lava Kusa,9/3/2017
330,5FF8zFVcdfylo72ANbh9wV,Kannum Kannum,55,3,spotify:track:5FF8zFVcdfylo72ANbh9wV,0.82,0.716,-8.315,0.0638,0.0818,2.53E-05,0.272,0.831,121.01,"Leslee Lewis, Andrea Jeremiah, Vasundhara Das",Anniyan (Original Motion Picture Soundtrack),6/17/2005
355,6YNh7d9B3Jlwlzkvq2MMbb,Hey Amigo,56,3,spotify:track:6YNh7d9B3Jlwlzkvq2MMbb,0.863,0.753,-5.067,0.128,0.151,0.0141,0.0618,0.616,98.02,"Harris Jayaraj, Leslee Lewis, Jonita Gandhi",Kaappaan (Original Motion Picture Soundtrack),7/22/2019
422,3RTL7zAwEu9vi5F4M9zeX1,Ishq Shava,56,3,spotify:track:3RTL7zAwEu9vi5F4M9zeX1,0.731,0.9,-7.66,0.0466,0.126,0.0256,0.0722,0.963,143.991,"A.R. Rahman, Raghav, Shilpa Rao, Gulzar",Jab Tak Hai Jaan,10/9/2012
487,1mOCb1w5n62jLGHJqpGL2W,Pileche,56,3,spotify:track:1mOCb1w5n62jLGHJqpGL2W,0.567,0.603,-7.5,0.0402,0.345,0,0.252,0.481,101.005,"Mani Sharma, Hemachandra Vedala, Shweta Mohan",Khaaleja (Original Motion Picture Soundtrack),9/24/2010
502,3h0W7VWNFZsll7EHTAQWlh,Minnalgal Koothadum,56,3,spotify:track:3h0W7VWNFZsll7EHTAQWlh,0.729,0.448,-9.929,0.0391,0.0821,0.00071,0.0749,0.593,110.053,"Karthik, Bombay Jeyashree",Polladhavan (Original Motion Picture Soundtrack),6/15/2021
591,5fqsWynhQRpoIVeRfRu4yQ,Un Vizhigalil,56,3,spotify:track:5fqsWynhQRpoIVeRfRu4yQ,0.502,0.625,-5.631,0.0309,0.379,0,0.198,0.442,80.217,"Anirudh Ravichander, Shruti Haasan",Maan Karate (Original Motion Picture Soundtrack),3/16/2014
417,6APAPsBCutqTFJ9OFTbeCa,Ondra Renda,60,3,spotify:track:6APAPsBCutqTFJ9OFTbeCa,0.642,0.562,-9.304,0.0607,0.584,0,0.104,0.671,149.82,Bombay Jayashri,Kaakha Kaakha (Original Motion Picture Soundtrack),9/27/2003
229,6XjJXPP3UiGtAQpYkD01c0,Chittiyaan Kalaiyaan,61,3,spotify:track:6XjJXPP3UiGtAQpYkD01c0,0.793,0.887,-5.285,0.0954,0.0962,6.39E-05,0.623,0.602,100.007,"Meet Bros Anjjan, Kanika Kapoor",Roy,1/9/2015
162,2kbxGCtWSV0f1ON720Bd4O,Don'u Don'u Don'u - The Don's Romance,62,3,spotify:track:2kbxGCtWSV0f1ON720Bd4O,0.776,0.82,-4.405,0.0414,0.287,0.000361,0.242,0.773,89.982,"Anirudh Ravichander, Alisha Thomas",Maari (Original Motion Picture Soundtrack),6/7/2015
357,6qRiVOBexkxK4BxSt1j6rn,Anbae Peranbae,62,3,spotify:track:6qRiVOBexkxK4BxSt1j6rn,0.685,0.561,-4.185,0.0298,0.481,0.00181,0.16,0.312,90.023,"Sid Sriram, Shreya Ghoshal",NGK (Original Motion Picture Soundtrack),4/30/2019
290,53DXM0bHfB7xkqJZYlksuh,Kaise Mujhe,63,3,spotify:track:53DXM0bHfB7xkqJZYlksuh,0.59,0.414,-12.391,0.0346,0.781,0.000522,0.146,0.292,82.002,"Benny Dayal, Shreya Ghoshal",Ghajini,11/25/2008
498,6ot9hTwAduVH0MewyFpiMw,Adiye,66,3,spotify:track:6ot9hTwAduVH0MewyFpiMw,0.707,0.453,-7.817,0.147,0.446,0,0.14,0.559,90.064,"Dhibu Ninan Thomas, Kapil Kapilan",Bachelor (Original Motion Picture Soundtrack),11/26/2021
286,0zsA45R0SQPfqC5TyDOqY8,Neeyum Naanum Anbe,69,3,spotify:track:0zsA45R0SQPfqC5TyDOqY8,0.467,0.826,-3.885,0.049,0.298,0,0.204,0.417,160.025,"Hiphop Tamizha, Raghu Dixit, Sathyaprakash D., Jithin Raj",Imaikkaa Nodigal (Original Motion Picture Soundtrack),6/27/2018
185,6qZyM6JV8ohLC4S2EL5sFh,Barbaadiyan,75,3,spotify:track:6qZyM6JV8ohLC4S2EL5sFh,0.758,0.57,-8.645,0.0462,0.00374,2.47E-06,0.184,0.567,126.966,"Sachet Tandon, Nikhita Gandhi, Madhubanti Bagchi, Sachin-Jigar",Shiddat,9/22/2021
191,6BbiJnR7aBjCXyXS1Kv3pT,Mamaseetha,25,4,spotify:track:6BbiJnR7aBjCXyXS1Kv3pT,0.79,0.666,-6.187,0.0288,0.188,0.000438,0.128,0.754,97.947,"Karthik, Megha",Jaguar,9/2/2016
436,5dGcz3iPS3irCsAaTm05PS,Neethone,28,4,spotify:track:5dGcz3iPS3irCsAaTm05PS,0.867,0.55,-10.044,0.0644,0.0123,0.31,0.0817,0.559,112.027,"Kunal Ganjawala, Shreya Ghoshal",Adhurs,12/5/2009
495,0aygY9LqK1bCqyKK1bOsio,Love Me Again,28,4,spotify:track:0aygY9LqK1bCqyKK1bOsio,0.713,0.911,-2.741,0.0564,0.0437,5.64E-05,0.107,0.663,123.941,Sooraj Santhosh,Nannaku Prematho (Original Motion Picture Soundtrack),12/25/2015
354,3CcZFF9VjwXrElkWZ6GjIX,Kurilae Kurilae,30,4,spotify:track:3CcZFF9VjwXrElkWZ6GjIX,0.876,0.751,-5.806,0.0524,0.0212,0.0045,0.115,0.517,136.024,"Harris Jayaraj, Javed Ali, Darshana K.T.",Kaappaan (Original Motion Picture Soundtrack),7/22/2019
439,0xQQRL9Qci102qJlWvgQ3N,Ninne Pelladu,31,4,spotify:track:0xQQRL9Qci102qJlWvgQ3N,0.862,0.625,-9.778,0.168,0.0133,0.000287,0.141,0.737,133.057,"Ranjith Govind, Kalpana",Ready,5/19/2008
430,1UBzRAza2ksUSDLAOv5exb,Ammayi Muddu,34,4,spotify:track:1UBzRAza2ksUSDLAOv5exb,0.883,0.533,-9.635,0.107,0.753,0.000955,0.0792,0.643,124.092,"S. P. Balasubrahmanyam, K. S. Chithra",Kshana Kshanam,8/1/2014
271,1NvPsjNqD527lOJ2z8ucnb,Emo Emo,35,4,spotify:track:1NvPsjNqD527lOJ2z8ucnb,0.806,0.676,-5.262,0.0451,0.338,0,0.15,0.822,109.954,"Armaan Malik, Shreya Ghoshal",Katamarayudu,3/3/2017
328,3Ey5rxxpgnt9pzxvsszh89,Ide Kalala Vunnadhe,36,4,spotify:track:3Ey5rxxpgnt9pzxvsszh89,0.852,0.719,-3.919,0.0358,0.395,0.00349,0.152,0.966,127.019,Andrea Jeremiah,Bharat Ane Nenu,4/7/2018
486,09g0nXVR567ITiVzmrYqcT,Makathika,39,4,spotify:track:09g0nXVR567ITiVzmrYqcT,0.852,0.693,-6.685,0.0452,0.136,0.368,0.118,0.693,113.982,"Mani Sharma, Karthik, Saindhavi",Khaaleja (Original Motion Picture Soundtrack),9/24/2010
233,13nt0ZQGcwH7oPitTFwjPX,Iraiva,42,4,spotify:track:13nt0ZQGcwH7oPitTFwjPX,0.571,0.729,-5.603,0.0481,0.198,0,0.103,0.378,140.062,"Anirudh Ravichander, Jonita Gandhi",Velaikkaran (Original Motion Picture Soundtrack),12/4/2017
268,2NOTi5LCnVtftncWP9nXiG,Neneppudaina,43,4,spotify:track:2NOTi5LCnVtftncWP9nXiG,0.669,0.654,-7.638,0.0829,0.547,3.44E-05,0.127,0.473,88.951,"Shankar Mahadevan, Shreya Ghoshal",Ramayya Vasthavayya,9/21/2013
481,2NEFT1kFinuwRgow5plEZE,Nuvvele Nuvvele,43,4,spotify:track:2NEFT1kFinuwRgow5plEZE,0.827,0.772,-5.692,0.0331,0.212,0.0526,0.0973,0.575,104.042,Shweta Mohan,Jaya Janaki Nayaka,8/1/2017
267,4TzigAgik8j6HvdTGWHOW3,Cheliya,44,4,spotify:track:4TzigAgik8j6HvdTGWHOW3,0.669,0.788,-6.611,0.0435,0.0626,8.03E-06,0.106,0.794,144.977,KK,Yevadu,7/1/2013
424,58YRhhGJaz4x0BeqziPPaz,Yendi Raasathi,47,4,spotify:track:58YRhhGJaz4x0BeqziPPaz,0.59,0.322,-9.52,0.139,0.135,0,0.0959,0.654,108.079,"Sam C.S., Sathyaprakash, Roshini",Ispade Rajavum Idhaya Raniyum (Original Motion Picture Soundtrack),1/28/2019
382,4LUoIdnriI5UDn5R7u1D2N,Hold Me Now,48,4,spotify:track:4LUoIdnriI5UDn5R7u1D2N,0.695,0.838,-5.081,0.0431,0.155,2.55E-06,0.0561,0.664,95.985,"Sanjith Hegde, Thurga",Pyaar Prema Kaadhal (Original Motion Picture Soundtrack),2/13/2018
174,4nQTjFHjgznhXpW2j3bu9Y,Chamka Chamka,49,4,spotify:track:4nQTjFHjgznhXpW2j3bu9Y,0.826,0.811,-6.347,0.0613,0.0303,0.0145,0.327,0.504,113.978,"Ranjith Govind, Geetha Madhuri",Chirutha,8/21/2007
280,0WoXNjPmNxccicpCj1LPtu,Mass Biriyani,49,4,spotify:track:0WoXNjPmNxccicpCj1LPtu,0.816,0.941,-4.777,0.0621,0.555,0.000189,0.0541,0.864,128.066,"Rahul Nambiar, Sahithi Chaganti",Krack,1/8/2021
337,5Y0fbLc9DWYYwcKF5DQPiw,Ippatikinka,50,4,spotify:track:5Y0fbLc9DWYYwcKF5DQPiw,0.822,0.78,-5.003,0.0424,0.285,1.31E-05,0.111,0.554,106,"Muralidar, Suchitra",Pokiri,4/8/2006
421,1JQgT6ljGiO61B9l6OMO4B,Selavanuko,50,4,spotify:track:1JQgT6ljGiO61B9l6OMO4B,0.734,0.422,-11.564,0.0421,0.868,0.000175,0.116,0.613,98.983,Chaitra,Heart Attack,9/1/2014
182,2kFaEZJM9coKfesI5LOaPJ,Neethoney Dance,51,4,spotify:track:2kFaEZJM9coKfesI5LOaPJ,0.811,0.962,-2.719,0.0484,0.113,0,0.4,0.876,119.973,"Hiphop Tamizha, Nikhita Gandhi",Dhruva,11/9/2016
288,788Lp6lHrCrxJAZvS2l9YZ,Dum Dum,53,4,spotify:track:788Lp6lHrCrxJAZvS2l9YZ,0.748,0.812,-7.938,0.0471,0.0634,0.00146,0.114,0.906,99.994,"Salimâ€“Sulaiman, Benny Dayal, Himani Kapoor, Amitabh Bhattacharya",Band Baaja Baaraat,3/11/2010
